Date,Open,High,Low,Close,Volume,Adjustment Factor,Adjustment Type
2016-05-02,1053.542736,1053.542736,1035.407158,1048.553053,206820.0,,
2016-05-03,1055.509822,1070.862693,1051.671605,1055.030045,232838.0,,
2016-05-04,1055.030045,1091.972889,1054.550268,1085.256008,1142509.0,,
2016-05-05,1092.836488,1127.956178,1089.909847,1116.77737,175575.0,,
2016-05-06,1115.961749,1125.557292,1103.007764,1120.375699,73570.0,,
2016-05-09,1124.597738,1158.134164,1123.638184,1155.303478,149988.0,,
2016-05-10,1151.465261,1170.656348,1149.498174,1169.217017,79672.0,,
2016-05-11,1151.513238,1171.184103,1151.513238,1154.967634,52069.0,,
2016-05-12,1166.338354,1166.818131,1141.869717,1147.003333,56229.0,,
2016-05-13,1147.627043,1154.679768,1111.883642,1118.888389,76927.0,,
2016-05-16,1120.75952,1142.877249,1113.562863,1139.27892,577969.0,,
2016-05-17,1144.74838,1179.100427,1144.74838,1167.058019,113154.0,,
2016-05-18,1159.141696,1164.707111,1148.10682,1159.333607,60527.0,,
2016-05-19,1159.141696,1159.189674,1126.03707,1129.107644,58319.0,,
2016-05-20,1132.274173,1144.74838,1125.413359,1132.370129,36993.0,,
2016-05-23,1131.314619,1136.112391,1111.259932,1113.658818,159820.0,,
2016-05-24,1127.476401,1130.163153,1113.658818,1125.845159,54268.0,,
2016-05-25,1137.071945,1162.979913,1135.728569,1158.134164,178644.0,,
2016-05-26,1157.222587,1183.802243,1143.213093,1177.853006,97331.0,,
2016-05-27,1178.812561,1215.275627,1169.744772,1206.447727,185414.0,,
2016-05-30,1206.159861,1207.983014,1164.227334,1180.779647,95994.0,,
2016-05-31,1189.655525,1198.483426,1174.014789,1188.791926,51976.0,,
2016-06-01,1191.766545,1196.564317,1180.779647,1191.142835,33829.0,,
2016-06-02,1187.928327,1211.917187,1182.650778,1209.566279,40631.0,,
2016-06-03,1210.957633,1216.235182,1196.228473,1204.720529,51714.0,,
2016-06-06,1208.078969,1213.836296,1197.523871,1201.074222,54952.0,,
2016-06-07,1196.564317,1208.030992,1192.965988,1199.874779,52771.0,,
2016-06-08,1208.078969,1215.755404,1198.003648,1209.374368,50832.0,,
2016-06-09,1205.200306,1206.927504,1184.042132,1188.312149,41963.0,,
2016-06-10,1193.445765,1201.1222,1178.860538,1181.019536,115824.0,,
2016-06-13,1178.332784,1181.019536,1153.432347,1158.42203,1628775.0,,
2016-06-14,1158.42203,1162.979913,1141.869717,1150.985484,53809.0,,
2016-06-15,1163.89149,1163.89149,1142.349494,1157.078654,78248.0,,
2016-06-16,1148.874464,1156.74281,1135.152836,1152.712681,62099.0,,
2016-06-17,1168.641284,1186.009219,1162.500136,1178.140873,141369.0,,
2016-06-20,1162.548114,1184.138088,1158.997763,1177.948962,74185.0,,
2016-06-21,1180.251892,1191.046879,1171.280059,1187.688439,62557.0,,
2016-06-22,1185.049664,1191.670589,1175.502098,1188.120238,174373.0,,
2016-06-23,1180.347848,1198.483426,1179.340316,1192.2943,67537.0,,
2016-06-24,1168.73724,1177.373229,1151.369305,1174.158722,244731.0,,
2016-06-27,1159.141696,1179.772115,1159.141696,1167.729708,79014.0,,
2016-06-28,1169.696794,1182.890667,1162.979913,1179.292338,55471.0,,
2016-06-29,1182.218979,1200.306579,1181.691224,1197.140049,92743.0,,
2016-06-30,1203.281197,1214.79585,1193.445765,1202.033777,70472.0,,
2016-07-01,1189.847436,1211.43741,1189.55957,1194.309364,125354.0,,
2016-07-04,1200.210623,1214.028207,1197.044094,1201.793888,55885.0,,
2016-07-05,1205.296262,1210.909655,1196.08454,1208.366836,52929.0,,
2016-07-06,1208.366836,1208.366836,1208.366836,1208.366836,0.0,,
2016-07-07,1209.038524,1241.999217,1201.841866,1238.736732,111057.0,,
2016-07-08,1238.736732,1247.852499,1221.608686,1231.012319,116909.0,,
2016-07-11,1245.50159,1264.596723,1245.50159,1259.894906,95329.0,,
2016-07-12,1262.005926,1281.964657,1262.005926,1278.846105,64111.0,,
2016-07-13,1281.005103,1283.78781,1262.773569,1274.863955,55355.0,,
2016-07-14,1290.600646,1290.600646,1264.740656,1282.204546,148489.0,,
2016-07-15,1287.780402,1323.174969,1283.465174,1319.053684,190834.0,0.989523,17.0
2016-07-18,1319.005198,1343.587452,1297.574515,1304.459485,983180.0,,
2016-07-19,1311.829313,1314.932398,1290.689544,1297.865429,137006.0,,
2016-07-20,1298.447258,1304.362514,1285.840974,1294.519915,61225.0,,
2016-07-21,1298.447258,1304.265543,1289.089516,1291.659259,76249.0,,
2016-07-22,1291.319859,1317.356684,1286.810688,1314.592998,175549.0,,
2016-07-25,1314.592998,1342.957138,1309.598971,1338.205538,132145.0,,
2016-07-26,1340.144967,1340.144967,1321.720398,1326.181083,33368.0,,
2016-07-27,1331.514511,1355.660393,1329.962968,1345.769309,158867.0,,
2016-07-28,1345.769309,1367.248477,1333.356967,1358.811964,139673.0,,
2016-07-29,1362.448392,1364.339335,1331.466025,1332.726653,150938.0,,
2016-08-01,1338.205538,1354.545222,1325.599254,1332.87211,166317.0,,
2016-08-02,1333.259996,1333.259996,1295.053258,1301.307914,64706.0,,
2016-08-03,1301.453372,1301.453372,1277.113546,1285.113688,91632.0,,
2016-08-04,1299.416972,1299.416972,1274.204404,1279.877232,152183.0,,
2016-08-05,1289.622859,1309.114113,1283.804574,1299.853343,880032.0,,
2016-08-08,1304.7504,1328.993254,1304.7504,1326.035626,67455.0,,
2016-08-09,1333.356967,1333.356967,1291.659259,1302.0352,166971.0,,
2016-08-10,1307.174685,1308.144399,1284.87126,1296.944201,63517.0,,
2016-08-11,1296.507829,1311.732342,1289.71983,1307.901971,88262.0,,
2016-08-12,1321.623426,1339.175252,1311.829313,1336.847938,86602.0,,
2016-08-15,1336.847938,1336.847938,1336.847938,1336.847938,0.0,,
2016-08-16,1340.144967,1341.841966,1308.241371,1318.617312,93433.0,,
2016-08-17,1316.871827,1330.205396,1312.99297,1324.047711,29224.0,,
2016-08-18,1335.781253,1335.781253,1323.077997,1332.53271,48825.0,,
2016-08-19,1328.508397,1333.502425,1318.811255,1328.168997,70767.0,,
2016-08-22,1328.508397,1338.98131,1318.811255,1336.023681,36830.0,,
2016-08-23,1342.084395,1342.084395,1322.690112,1334.375167,921015.0,,
2016-08-24,1357.599821,1357.599821,1325.356826,1342.326823,297363.0,,
2016-08-25,1342.326823,1347.417823,1311.538399,1316.483941,59385.0,,
2016-08-26,1320.750683,1329.332654,1308.483799,1325.550768,69234.0,,
2016-08-29,1323.029512,1337.720681,1316.871827,1333.453939,52902.0,,
2016-08-30,1335.878224,1367.296963,1327.00534,1350.133022,80660.0,,
2016-08-31,1349.842108,1370.933391,1349.842108,1363.563563,71030.0,,
2016-09-01,1363.563563,1384.169989,1362.448392,1378.836561,66653.0,,
2016-09-02,1380.872961,1397.93993,1377.963819,1394.448959,618244.0,,
2016-09-05,1394.448959,1394.448959,1394.448959,1394.448959,0.0,,
2016-09-06,1396.388388,1417.576642,1396.388388,1410.837129,117393.0,,
2016-09-07,1406.085529,1418.934242,1375.539533,1384.460904,52764.0,,
2016-09-08,1389.600389,1399.491473,1385.430618,1393.818645,32654.0,,
2016-09-09,1393.818645,1393.818645,1355.660393,1368.12122,95257.0,,
2016-09-12,1357.696793,1358.811964,1331.659968,1352.411851,66373.0,,
2016-09-13,1352.411851,1352.411851,1352.411851,1352.411851,0.0,,
2016-09-14,1347.90268,1355.563422,1336.60551,1350.326965,248639.0,,
2016-09-15,1353.042165,1371.17582,1347.90268,1366.42422,65947.0,,
2016-09-16,1371.806134,1373.503134,1349.93908,1357.939221,323730.0,,
2016-09-19,1357.114964,1359.490764,1344.993537,1351.878508,134089.0,,
2016-09-20,1351.878508,1355.611907,1341.114681,1351.345165,26159.0,,
2016-09-21,1350.763337,1363.418106,1343.054109,1350.036051,252642.0,,
2016-09-22,1363.563563,1375.054676,1361.672621,1370.690962,71558.0,,
2016-09-23,1376.994105,1383.927561,1369.769734,1381.45479,159410.0,,
2016-09-26,1377.963819,1377.963819,1361.478678,1370.933391,443917.0,,
2016-09-27,1370.933391,1379.41839,1363.418106,1374.763762,30954.0,,
2016-09-28,1342.132881,1388.630674,1342.132881,1379.854761,34288.0,,
2016-09-29,1387.418532,1389.067046,1350.375451,1357.696793,70260.0,,
2016-09-30,1357.599821,1357.599821,1341.114681,1350.860308,27215.0,,
2016-10-03,1352.751251,1385.624561,1344.993537,1381.939647,66342.0,,
2016-10-04,1386.691246,1390.473131,1374.084962,1386.157903,31062.0,,
2016-10-05,1391.539817,1396.388388,1371.17582,1377.769876,22285.0,,
2016-10-06,1381.745704,1389.600389,1376.994105,1380.679018,29616.0,,
2016-10-07,1381.842675,1381.842675,1356.242222,1363.030221,106300.0,,
2016-10-10,1368.266677,1369.236391,1344.217766,1349.648165,23373.0,,
2016-10-11,1349.648165,1349.648165,1349.648165,1349.648165,0.0,,
2016-10-12,1349.648165,1349.648165,1349.648165,1349.648165,0.0,,
2016-10-13,1343.054109,1343.054109,1294.568401,1297.913915,87715.0,,
2016-10-14,1300.871543,1312.99297,1275.804432,1279.246917,53800.0,,
2016-10-17,1280.022689,1280.749974,1259.22232,1262.567834,498500.0,,
2016-10-18,1270.325547,1313.041456,1268.531576,1310.859599,357430.0,,
2016-10-19,1315.126341,1318.132455,1295.48963,1301.453372,157984.0,,
2016-10-20,1308.144399,1325.599254,1305.477685,1317.890027,50026.0,,
2016-10-21,1318.811255,1318.811255,1291.174402,1296.022972,65570.0,,
2016-10-24,1297.477544,1323.659826,1293.11383,1310.714142,50492.0,,
2016-10-25,1310.714142,1310.714142,1287.780402,1299.223029,31030.0,,
2016-10-26,1299.901829,1303.295829,1280.022689,1295.48963,89141.0,,
2016-10-27,1295.538115,1356.096764,1289.283459,1341.502566,164994.0,,
2016-10-28,1329.478111,1347.90268,1322.059797,1346.060223,48193.0,,
2016-10-31,1346.060223,1346.060223,1346.060223,1346.060223,0.0,,
2016-11-01,1339.029795,1387.757932,1335.975196,1373.745562,230013.0,,
2016-11-02,1357.599821,1366.327249,1350.617879,1361.381707,108016.0,,
2016-11-03,1352.751251,1368.80002,1352.751251,1358.375593,35422.0,,
2016-11-04,1352.751251,1362.448392,1336.896424,1343.926852,33344.0,,
2016-11-07,1344.993537,1357.599821,1330.447825,1337.672195,49072.0,,
2016-11-08,1338.205538,1350.375451,1323.659826,1346.690537,201441.0,,
2016-11-09,1299.029086,1322.884054,1269.355833,1308.241371,890213.0,,
2016-11-10,1327.538682,1327.538682,1275.174118,1291.707744,227637.0,,
2016-11-11,1280.022689,1280.022689,1223.63381,1232.991552,507726.0,,
2016-11-14,1232.991552,1232.991552,1232.991552,1232.991552,0.0,,
2016-11-15,1229.597552,1229.597552,1165.208532,1189.063501,1847613.0,,
2016-11-16,1188.869558,1226.494467,1186.154358,1216.603383,185068.0,,
2016-11-17,1218.930697,1231.052124,1200.990985,1212.045726,56591.0,,
2016-11-18,1213.112412,1223.779268,1206.324413,1213.01544,192087.0,,
2016-11-21,1214.082126,1214.082126,1178.202702,1188.045301,167191.0,,
2016-11-22,1191.584757,1213.257869,1187.899844,1209.669927,36331.0,,
2016-11-23,1209.669927,1216.506411,1169.475275,1188.821072,47790.0,,
2016-11-24,1188.821072,1191.584757,1176.748131,1181.451245,30127.0,,
2016-11-25,1192.748414,1220.773154,1173.887474,1204.191042,66185.0,,
2016-11-28,1202.445556,1213.548783,1196.724243,1209.475984,89516.0,,
2016-11-29,1209.475984,1245.403893,1206.324413,1217.476126,49301.0,,
2016-11-30,1221.839839,1232.506695,1201.427356,1226.397496,52986.0,,
2016-12-01,1236.385552,1246.809979,1222.809553,1231.488495,970464.0,,
2016-12-02,1198.566699,1221.064068,1198.227299,1202.494042,61055.0,,
2016-12-05,1203.41527,1203.41527,1149.111277,1181.645187,80394.0,,
2016-12-06,1183.245216,1221.645896,1183.245216,1206.13047,107253.0,,
2016-12-07,1204.384984,1243.609922,1204.384984,1227.124781,106838.0,,
2016-12-08,1231.536981,1253.210092,1231.536981,1248.167579,47592.0,,
2016-12-09,1248.022121,1248.313036,1222.324696,1228.72481,63299.0,,
2016-12-12,1229.839981,1238.809837,1217.718554,1224.167153,20632.0,,
2016-12-13,1223.342896,1241.234122,1213.306355,1238.276494,29207.0,,
2016-12-14,1233.767323,1237.743151,1219.900411,1227.415696,42643.0,,
2016-12-15,1228.627838,1237.355266,1217.864011,1221.403468,41727.0,,
2016-12-16,1227.270239,1241.331094,1227.270239,1231.876381,77321.0,,
2016-12-19,1230.373324,1230.373324,1207.294127,1212.385126,34520.0,,
2016-12-20,1212.385126,1214.857897,1192.554472,1200.554613,38524.0,,
2016-12-21,1202.445556,1218.930697,1195.075728,1199.390956,48790.0,,
2016-12-22,1198.712157,1198.712157,1177.232988,1181.887616,98637.0,,
2016-12-23,1181.111845,1193.718129,1172.335931,1188.093787,48719.0,,
2016-12-26,1183.051273,1186.93013,1170.444989,1185.136158,97232.0,,
2016-12-27,1187.899844,1198.566699,1176.214788,1194.4939,38495.0,,
2016-12-28,1200.554613,1209.233555,1188.142272,1199.439442,142322.0,,
2016-12-29,1199.439442,1223.197439,1192.990843,1218.009468,42773.0,,
2016-12-30,1223.051982,1230.955152,1211.512383,1224.215639,472417.0,,
2017-01-02,1236.385552,1236.385552,1177.378445,1182.323987,197843.0,,
2017-01-03,1183.051273,1184.990701,1164.626704,1178.445131,142770.0,,
2017-01-04,1178.445131,1187.899844,1161.28119,1175.778417,584379.0,,
2017-01-05,1187.899844,1187.899844,1168.796475,1179.705759,87123.0,,
2017-01-06,1179.705759,1195.075728,1179.705759,1185.136158,183981.0,,
2017-01-09,1195.1727,1195.1727,1176.893588,1185.23313,31659.0,,
2017-01-10,1192.505986,1192.505986,1176.457217,1179.608788,56620.0,,
2017-01-11,1183.051273,1195.124214,1182.227016,1191.730215,57705.0,,
2017-01-12,1196.627271,1204.869841,1179.705759,1183.148244,75488.0,,
2017-01-13,1184.990701,1210.688126,1184.990701,1206.421384,44493.0,,
2017-01-16,1207.294127,1224.506553,1205.354699,1217.815525,83040.0,,
2017-01-17,1226.68841,1226.68841,1198.081842,1205.403184,41316.0,,
2017-01-18,1212.724526,1222.276211,1205.936527,1209.524469,306197.0,,
2017-01-19,1207.294127,1210.591155,1196.384843,1203.75467,29712.0,,
2017-01-20,1204.43347,1206.712298,1193.718129,1199.342471,57889.0,,
2017-01-23,1200.312185,1221.839839,1199.342471,1220.627697,36209.0,,
2017-01-24,1222.179239,1243.173551,1222.179239,1242.058379,62448.0,,
2017-01-25,1242.058379,1299.901829,1242.058379,1295.538115,110145.0,,
2017-01-26,1295.538115,1295.538115,1295.538115,1295.538115,0.0,,
2017-01-27,1293.598687,1333.356967,1291.562287,1329.187197,109667.0,,
2017-01-30,1328.993254,1336.26611,1319.296112,1327.441711,101684.0,,
2017-01-31,1334.326682,1345.381423,1312.023256,1324.96894,58364.0,,
2017-02-01,1323.61134,1377.769876,1323.61134,1372.097048,162061.0,,
2017-02-02,1369.187906,1369.187906,1344.605652,1360.21805,347505.0,,
2017-02-03,1358.569536,1365.357535,1344.363223,1353.672479,167897.0,,
2017-02-06,1364.38782,1369.236391,1346.932966,1357.16345,109020.0,,
2017-02-07,1357.16345,1367.296963,1346.932966,1363.175678,25707.0,,
2017-02-08,1366.327249,1367.975763,1342.569252,1357.16345,102675.0,,
2017-02-09,1359.53925,1378.448676,1346.20568,1357.16345,357072.0,,
2017-02-10,1366.812106,1366.812106,1341.454081,1346.351137,39534.0,,
2017-02-13,1348.096623,1354.690679,1331.902396,1351.975479,32726.0,,
2017-02-14,1352.023965,1361.090792,1346.496594,1355.854336,39494.0,,
2017-02-15,1357.50285,1365.793906,1347.90268,1355.854336,77885.0,,
2017-02-16,1354.496736,1361.430192,1344.50868,1351.151222,32843.0,,
2017-02-17,1386.691246,1391.539817,1354.642193,1359.587735,98428.0,,
2017-02-20,1365.357535,1367.296963,1345.478394,1352.023965,39820.0,,
2017-02-21,1352.751251,1371.17582,1347.660251,1369.187906,42576.0,,
2017-02-22,1368.266677,1372.145534,1350.375451,1352.508822,251029.0,,
2017-02-23,1353.720965,1362.690821,1336.94491,1343.15108,58464.0,,
2017-02-24,1343.15108,1343.15108,1343.15108,1343.15108,0.0,,
2017-02-27,1338.30251,1341.841966,1326.811397,1333.114539,86628.0,,
2017-02-28,1333.356967,1342.084395,1326.084111,1327.34474,59487.0,,
2017-03-01,1327.34474,1362.448392,1326.568968,1358.18165,74973.0,,
2017-03-02,1361.478678,1372.048562,1349.842108,1355.46645,92816.0,,
2017-03-03,1350.472422,1352.751251,1324.62954,1329.817511,53554.0,,
2017-03-06,1338.205538,1350.569394,1322.25374,1323.902254,84342.0,,
2017-03-07,1330.205396,1331.320568,1321.429483,1323.756797,48270.0,,
2017-03-08,1324.62954,1334.811539,1319.780969,1325.890168,59080.0,,
2017-03-09,1338.086842,1343.091851,1326.035945,1332.644502,31078.0,0.997806,17.0
2017-03-10,1333.470571,1344.403844,1330.457847,1333.85931,140728.0,,
2017-03-13,1333.85931,1333.85931,1333.85931,1333.85931,0.0,,
2017-03-14,1370.303553,1388.768636,1370.303553,1382.98615,730187.0,,
2017-03-15,1386.922128,1394.599715,1376.474778,1388.525675,88326.0,,
2017-03-16,1389.837668,1413.696499,1389.837668,1408.885859,463089.0,,
2017-03-17,1418.895878,1420.40224,1399.458948,1409.906298,194029.0,,
2017-03-20,1409.906298,1423.657925,1406.261873,1417.389516,93304.0,,
2017-03-21,1409.32319,1430.995366,1408.691489,1417.000777,161840.0,,
2017-03-22,1409.177413,1413.988053,1394.599715,1401.791379,89042.0,,
2017-03-23,1404.31818,1418.895878,1399.458948,1415.008492,371741.0,,
2017-03-24,1415.008492,1426.379096,1414.76553,1420.888163,414614.0,,
2017-03-27,1420.839571,1437.360961,1415.980338,1433.279206,251300.0,,
2017-03-28,1433.279206,1463.406447,1433.279206,1461.462754,1683807.0,,
2017-03-29,1462.62897,1482.0659,1456.700706,1476.089044,132143.0,,
2017-03-30,1479.247545,1485.321585,1469.237526,1478.081329,1109936.0,,
2017-03-31,1478.178514,1478.178514,1455.874637,1460.102169,117238.0,,
2017-04-03,1467.585387,1492.999173,1459.71343,1489.549118,66098.0,,
2017-04-04,1489.549118,1489.549118,1489.549118,1489.549118,0.0,,
2017-04-05,1488.868825,1488.868825,1443.872332,1448.099865,263734.0,,
2017-04-06,1452.910505,1452.910505,1427.982642,1442.657524,64800.0,,
2017-04-07,1440.665239,1451.501327,1425.698803,1442.220193,194297.0,,
2017-04-10,1443.19204,1457.769737,1423.75511,1425.358657,279306.0,,
2017-04-11,1425.455841,1444.64981,1421.276902,1434.056683,144557.0,,
2017-04-12,1435.271491,1435.417268,1419.57617,1424.58118,165828.0,,
2017-04-13,1422.345933,1442.220193,1421.957194,1433.327798,535146.0,,
2017-04-14,1433.327798,1433.327798,1433.327798,1433.327798,0.0,,
2017-04-17,1433.327798,1451.938658,1433.327798,1436.340522,43711.0,,
2017-04-18,1438.770138,1449.849188,1433.473575,1438.138438,176117.0,,
2017-04-19,1438.478584,1450.91822,1429.294635,1447.954088,104538.0,,
2017-04-20,1452.473174,1487.896979,1446.836464,1474.242535,195653.0,,
2017-04-21,1481.968715,1483.718039,1449.946373,1464.71844,60330.0,,
2017-04-24,1466.079025,1494.699904,1466.079025,1487.848386,54774.0,,
2017-04-25,1490.132225,1512.193141,1489.840672,1504.807107,121371.0,,
2017-04-26,1504.807107,1545.090145,1504.807107,1540.376689,244122.0,,
2017-04-27,1530.658224,1544.652814,1516.080527,1523.223598,71369.0,,
2017-04-28,1523.223598,1525.798992,1489.792079,1493.77665,2640142.0,,
2017-05-01,1493.77665,1493.77665,1493.77665,1493.77665,0.0,,
2017-05-02,1499.704913,1542.320382,1499.704913,1538.384404,935568.0,,
2017-05-03,1539.404843,1545.041552,1517.052373,1526.819431,448290.0,,
2017-05-04,1535.080126,1541.348536,1511.561441,1520.356651,219463.0,,
2017-05-05,1525.798992,1525.798992,1497.032336,1502.960599,132665.0,,
2017-05-08,1502.474676,1505.876139,1482.0659,1486.730763,52527.0,,
2017-05-09,1493.728057,1499.21899,1475.748897,1480.413761,51663.0,,
2017-05-10,1487.848386,1530.658224,1485.515955,1528.520162,74108.0,,
2017-05-11,1528.520162,1535.517457,1511.367071,1517.732666,336193.0,,
2017-05-12,1518.02422,1518.412958,1496.740782,1505.244438,28485.0,,
2017-05-15,1506.362062,1525.798992,1506.362062,1514.768534,20306.0,,
2017-05-16,1525.55603,1525.55603,1509.569155,1522.543306,37760.0,,
2017-05-17,1518.121404,1525.55603,1506.362062,1508.937455,182637.0,,
2017-05-18,1505.390215,1515.205865,1487.022317,1495.86612,88700.0,,
2017-05-19,1498.58729,1499.121806,1473.853797,1478.470068,107491.0,,
2017-05-22,1498.58729,1498.58729,1467.731164,1476.672152,59168.0,,
2017-05-23,1481.579976,1492.416065,1462.094454,1468.168495,514804.0,,
2017-05-24,1471.715734,1498.004182,1471.278404,1481.968715,62109.0,,
2017-05-25,1492.756211,1500.968314,1491.104072,1495.137235,63008.0,,
2017-05-26,1495.67175,1518.753105,1488.431494,1504.272592,124338.0,,
2017-05-29,1501.502829,1556.509341,1501.502829,1553.788171,1398501.0,,
2017-05-30,1553.788171,1559.813619,1531.095555,1537.218188,65766.0,,
2017-05-31,1538.432996,1550.095154,1521.620052,1525.944769,93244.0,,
2017-06-01,1516.080527,1542.07742,1515.400234,1538.044257,103568.0,,
2017-06-02,1538.190034,1566.859506,1538.190034,1564.770036,352827.0,,
2017-06-05,1564.672851,1566.227806,1547.08243,1560.736873,156761.0,,
2017-06-06,1563.701005,1579.153364,1555.002979,1560.88265,205914.0,,
2017-06-07,1560.785465,1566.713729,1546.25636,1552.621955,100763.0,,
2017-06-08,1560.785465,1589.357752,1560.736873,1588.045759,247312.0,,
2017-06-09,1584.061189,1602.574865,1575.265978,1598.541702,94044.0,,
2017-06-12,1597.764224,1604.032634,1588.240129,1597.181117,78390.0,,
2017-06-13,1597.715632,1633.188029,1597.715632,1621.477279,171294.0,,
2017-06-14,1613.265176,1620.068101,1598.444517,1604.518558,218903.0,,
2017-06-15,1604.518558,1606.413658,1584.109781,1591.690184,35838.0,,
2017-06-16,1593.828246,1603.74108,1583.67245,1592.953584,2046033.0,,
2017-06-19,1606.46225,1612.293329,1599.270586,1607.142543,69278.0,,
2017-06-20,1607.142543,1607.142543,1584.109781,1587.462652,51088.0,,
2017-06-21,1590.912707,1590.912707,1570.50393,1581.58298,38320.0,,
2017-06-22,1588.871829,1613.265176,1586.636582,1608.11439,51076.0,,
2017-06-23,1609.37779,1613.265176,1596.306455,1604.372781,704911.0,,
2017-06-26,1604.372781,1604.372781,1604.372781,1604.372781,0.0,,
2017-06-27,1604.518558,1619.727955,1594.411354,1604.858704,438285.0,,
2017-06-28,1617.832854,1617.832854,1574.585686,1582.749196,39741.0,,
2017-06-29,1588.969014,1608.405943,1575.751901,1586.102066,42476.0,,
2017-06-30,1581.145649,1581.145649,1562.729158,1570.844077,39382.0,,
2017-07-03,1569.532084,1582.846381,1556.460749,1576.529379,51891.0,,
2017-07-04,1576.383602,1599.367771,1571.038446,1594.216985,39320.0,,
2017-07-05,1594.800093,1594.800093,1577.258263,1583.526673,35294.0,,
2017-07-06,1584.012597,1606.753804,1579.250549,1601.01991,61958.0,,
2017-07-07,1603.546711,1603.546711,1571.524369,1583.332304,74625.0,,
2017-07-10,1601.505833,1604.469965,1575.606124,1592.03033,500465.0,,
2017-07-11,1593.828246,1603.546711,1584.109781,1595.286016,39188.0,,
2017-07-12,1599.659325,1599.659325,1580.708318,1593.633877,21438.0,,
2017-07-13,1591.884553,1618.124408,1590.912707,1609.669344,260335.0,,
2017-07-14,1608.394397,1618.20168,1606.432941,1616.534442,22069.0,0.990944,17.0
2017-07-17,1616.534442,1626.047506,1614.720095,1619.966991,269976.0,,
2017-07-18,1623.105322,1643.651579,1616.240223,1621.290974,45955.0,,
2017-07-19,1642.719887,1642.719887,1611.042364,1623.154358,31665.0,,
2017-07-20,1623.350504,1631.931876,1611.189473,1619.280481,28850.0,,
2017-07-21,1621.143865,1621.143865,1591.722016,1609.963562,3805329.0,,
2017-07-24,1610.502963,1612.268274,1597.606386,1603.490756,48243.0,,
2017-07-25,1605.20703,1605.452212,1596.625658,1600.842789,2652494.0,,
2017-07-26,1601.529299,1613.298039,1589.417305,1601.774481,533008.0,,
2017-07-27,1612.31731,1709.213265,1611.336582,1695.188851,245625.0,,
2017-07-28,1690.726537,1763.349467,1676.555013,1749.423125,397132.0,,
2017-07-31,1748.638543,1764.330195,1718.235966,1751.727837,119648.0,,
2017-08-01,1764.330195,1764.330195,1720.295495,1740.204279,71734.0,,
2017-08-02,1740.204279,1742.165736,1726.081792,1731.966162,297065.0,,
2017-08-03,1739.419697,1742.705137,1693.374504,1704.162515,66875.0,,
2017-08-04,1704.162515,1704.701915,1687.048806,1699.504055,64600.0,,
2017-08-07,1701.563585,1718.285002,1686.950733,1693.325467,53123.0,,
2017-08-08,1696.56187,1699.84731,1669.199551,1687.441097,60405.0,,
2017-08-09,1677.045378,1707.496991,1672.730173,1698.081999,53312.0,,
2017-08-10,1692.884139,1715.44089,1668.316896,1669.689915,403434.0,,
2017-08-11,1667.238095,1673.31861,1648.310039,1661.500834,124657.0,,
2017-08-14,1667.238095,1711.370868,1658.999977,1681.360582,188311.0,,
2017-08-15,1681.360582,1681.360582,1681.360582,1681.360582,0.0,,
2017-08-16,1687.195915,1724.46359,1686.362296,1707.987355,1113135.0,,
2017-08-17,1715.735109,1730.985434,1687.833389,1724.267445,93757.0,,
2017-08-18,1724.120335,1724.120335,1693.766795,1701.612621,501623.0,,
2017-08-21,1702.544313,1711.61605,1696.659943,1705.388425,57292.0,,
2017-08-22,1704.898061,1721.619478,1702.985641,1716.176436,93917.0,,
2017-08-23,1720.197422,1733.927618,1714.803417,1728.876868,40509.0,,
2017-08-24,1737.654386,1737.654386,1714.313053,1722.060806,33627.0,,
2017-08-25,1722.060806,1722.060806,1722.060806,1722.060806,0.0,,
2017-08-28,1723.139607,1749.423125,1723.139607,1732.701708,73856.0,,
2017-08-29,1730.789288,1730.789288,1690.530392,1694.551377,100495.0,,
